Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
533,20.0,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1955.0,2007.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,Ex,Y,827.0,0.0,0.0,827.0,0.0,0.0,1.0,0.0,2,1.0,TA,5,Mod,1.0,1.0,392.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,107500
30,30.0,RM,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4.0,6.0,1927.0,1950.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0.0,0.0,520.0,520.0,GasA,Fa,N,520.0,0.0,0.0,520.0,0.0,0.0,1.0,0.0,1,1.0,Fa,4,Typ,0.0,1.0,240.0,Y,49.0,0,87.0,0.0,0.0,0.0,0.0,5.0,2008.0,WD,Normal,68500
1300,20.0,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1959.0,1994.0,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,340.0,906.0,0.0,1246.0,GasA,Ex,Y,1246.0,0.0,0.0,1246.0,1.0,0.0,1.0,1.0,3,1.0,Gd,6,Typ,0.0,1.0,305.0,Y,218.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,154000
66,60.0,RL,9591,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1143.0,1143.0,GasA,Ex,Y,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,4,1.0,Gd,9,Typ,1.0,3.0,852.0,Y,192.0,151,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,WD,Normal,317000
766,20.0,RL,14587,Pave,IR1,Lvl,AllPub,,Gtl,Somerst,Norm,Norm,1Fam,1Story,9.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1498.0,1498.0,GasA,Ex,Y,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2,1.0,Ex,6,Typ,1.0,2.0,592.0,Y,0.0,174,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,New,Partial,264132
1348,20.0,RL,15306,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,80.0,0.0,1652.0,1732.0,GasA,Ex,Y,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,1.0,3.0,712.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,New,Partial,283463
176,20.0,RL,12615,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,7.0,1950.0,2001.0,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,477.0,0.0,725.0,1202.0,GasA,TA,Y,2158.0,0.0,0.0,2158.0,1.0,0.0,2.0,0.0,4,1.0,Gd,7,Typ,1.0,2.0,576.0,Y,0.0,29,39.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,243000
395,50.0,RL,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1940.0,1950.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0.0,0.0,735.0,735.0,GasA,Gd,Y,735.0,299.0,0.0,1034.0,0.0,0.0,1.0,0.0,2,1.0,TA,5,Typ,0.0,1.0,240.0,Y,0.0,39,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,109000
620,60.0,RL,12244,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,871.0,0.0,611.0,1482.0,GasA,Ex,Y,1482.0,780.0,0.0,2262.0,1.0,0.0,2.0,1.0,4,1.0,Gd,10,Typ,2.0,3.0,749.0,Y,168.0,0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,305000
1132,20.0,RL,10712,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,1991.0,1992.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,212.0,0.0,762.0,974.0,GasA,TA,Y,974.0,0.0,0.0,974.0,0.0,0.0,1.0,0.0,3,1.0,TA,5,Typ,0.0,0.0,0.0,Y,0.0,28,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,Oth,Abnorml,93500
116,160.0,FV,3230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6.0,5.0,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,419.0,0.0,310.0,729.0,GasA,Gd,Y,729.0,729.0,0.0,1458.0,0.0,0.0,2.0,1.0,2,1.0,TA,5,Typ,1.0,2.0,440.0,Y,0.0,32,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,176000
895,90.0,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5.0,5.0,1979.0,1979.0,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,0.0,0.0,0.0,0.0,GasA,TA,Y,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,4,2.0,TA,8,Typ,0.0,2.0,400.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,WD,Alloca,118858
1222,20.0,RL,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,5.0,1968.0,1968.0,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,250.0,492.0,210.0,952.0,GasA,Ex,Y,1211.0,0.0,0.0,1211.0,0.0,0.0,1.0,0.0,3,1.0,TA,5,Typ,1.0,1.0,322.0,Y,0.0,63,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,134000
428,20.0,RL,8593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,6.0,1957.0,1957.0,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,288.0,0.0,619.0,907.0,GasA,Ex,Y,907.0,0.0,0.0,907.0,0.0,0.0,1.0,0.0,3,1.0,TA,5,Typ,0.0,1.0,352.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,109008
737,90.0,RL,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3.0,4.0,1950.0,1950.0,Gable,CompShg,Stucco,Stone,TA,TA,CBlock,0.0,0.0,0.0,0.0,GasA,Gd,N,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2,2.0,TA,6,Typ,0.0,2.0,400.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,93500
899,20.0,RL,12919,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,2188.0,0.0,142.0,2330.0,GasA,Ex,Y,2364.0,0.0,0.0,2364.0,1.0,0.0,2.0,1.0,2,1.0,Ex,11,Typ,2.0,3.0,820.0,Y,0.0,67,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,New,Partial,611657
683,120.0,RL,2887,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6.0,5.0,1996.0,1997.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,1003.0,0.0,288.0,1291.0,GasA,Ex,Y,1291.0,0.0,0.0,1291.0,1.0,0.0,1.0,0.0,2,1.0,Gd,6,Typ,1.0,2.0,431.0,Y,307.0,0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,WD,Normal,173000
991,60.0,RL,9452,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1074.0,0.0,322.0,1396.0,GasA,Ex,Y,1407.0,985.0,0.0,2392.0,1.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,1.0,3.0,870.0,Y,0.0,70,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,348000
719,60.0,RL,10542,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1993.0,1994.0,Hip,CompShg,Wd Sdng,ImStucc,Gd,TA,PConc,1173.0,0.0,138.0,1311.0,GasA,Ex,Y,1325.0,1093.0,0.0,2418.0,1.0,0.0,2.0,1.0,3,1.0,Gd,9,Typ,1.0,3.0,983.0,Y,250.0,154,216.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,341000
45,20.0,RL,7945,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1959.0,1959.0,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,179.0,506.0,465.0,1150.0,GasA,Ex,Y,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,0.0,1.0,300.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,WD,Normal,141000
60,20.0,RL,7200,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,7.0,1972.0,1972.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,632.0,0.0,148.0,780.0,GasA,Ex,Y,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,0.0,1.0,352.0,Y,196.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,WD,Normal,124900
364,160.0,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,8.0,1972.0,2007.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,162.0,0.0,321.0,483.0,GasA,Gd,Y,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2,1.0,Gd,5,Typ,0.0,1.0,264.0,Y,250.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,118000
399,30.0,RM,8967,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5.0,2.0,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,0.0,0.0,961.0,961.0,GasA,Gd,Y,1077.0,0.0,0.0,1077.0,0.0,0.0,1.0,0.0,2,1.0,TA,6,Maj2,0.0,1.0,338.0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,WD,Abnorml,67000
423,20.0,RL,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0.0,0.0,988.0,988.0,GasA,Ex,Y,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,0.0,2.0,520.0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,WD,Normal,113000
495,30.0,RM,5784,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5.0,8.0,1938.0,1996.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0.0,0.0,190.0,190.0,GasA,Gd,Y,886.0,0.0,0.0,886.0,0.0,0.0,1.0,0.0,2,,TA,4,Typ,0.0,1.0,273.0,Y,144.0,20,80.0,0.0,0.0,0.0,0.0,12.0,2009.0,WD,Normal,91300
417,60.0,RL,7844,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6.0,7.0,1978.0,1978.0,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,209.0,0.0,463.0,672.0,GasA,TA,Y,672.0,728.0,0.0,1400.0,0.0,0.0,1.0,1.0,3,1.0,TA,6,Typ,1.0,2.0,440.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,WD,Normal,149500
585,50.0,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4.0,7.0,1935.0,1995.0,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,0.0,0.0,884.0,884.0,GasA,Ex,Y,989.0,584.0,0.0,1573.0,0.0,0.0,1.0,0.0,3,1.0,Gd,6,Typ,0.0,1.0,240.0,Y,0.0,0,54.0,0.0,120.0,0.0,0.0,7.0,2009.0,WD,Normal,133000
271,60.0,FV,10728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1095.0,1095.0,GasA,Gd,Y,1095.0,844.0,0.0,1939.0,0.0,0.0,2.0,1.0,3,1.0,Gd,8,Typ,1.0,3.0,1053.0,Y,192.0,51,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,New,Partial,266000
352,120.0,RL,5271,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7.0,5.0,1986.0,1986.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,1082.0,0.0,371.0,1453.0,GasA,Gd,Y,1453.0,0.0,0.0,1453.0,1.0,0.0,1.0,1.0,2,1.0,Gd,6,Typ,1.0,2.0,445.0,Y,0.0,80,0.0,0.0,184.0,0.0,0.0,12.0,2006.0,WD,Abnorml,190000
1079,120.0,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,662.0,0.0,186.0,848.0,GasA,Ex,Y,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1,1.0,Gd,3,Typ,1.0,2.0,420.0,Y,140.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,WD,Normal,155900
1345,60.0,RL,11103,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,728.0,728.0,GasA,Ex,Y,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3,1.0,Gd,8,Typ,1.0,2.0,440.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,New,Partial,155835
837,30.0,RM,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,6.0,1948.0,1973.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,338.0,0.0,1221.0,1559.0,GasA,Gd,Y,1559.0,0.0,0.0,1559.0,1.0,0.0,1.0,0.0,2,1.0,TA,5,Min2,0.0,2.0,812.0,Y,0.0,116,230.0,0.0,0.0,0.0,0.0,6.0,2007.0,COD,Normal,153500
644,60.0,RL,10793,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5.0,5.0,1969.0,1969.0,Mansard,CompShg,WdShing,HdBoard,TA,TA,CBlock,493.0,287.0,0.0,780.0,GasA,Ex,Y,780.0,840.0,0.0,1620.0,0.0,0.0,2.0,1.0,4,1.0,TA,7,Min1,0.0,2.0,462.0,Y,208.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,WD,Normal,152000
275,20.0,RL,8314,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.0,1982.0,1982.0,Gable,CompShg,HdBoard,ImStucc,TA,TA,CBlock,546.0,0.0,270.0,816.0,GasA,TA,Y,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2,1.0,TA,5,Typ,0.0,1.0,264.0,Y,168.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,124500
323,60.0,RL,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1986.0,1987.0,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,28.0,1474.0,0.0,1502.0,GasA,Ex,Y,1553.0,1177.0,0.0,2730.0,1.0,0.0,2.0,1.0,4,1.0,Gd,8,Typ,1.0,2.0,576.0,Y,201.0,96,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,301000
79,90.0,RL,10778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4.0,5.0,1968.0,1968.0,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0.0,0.0,1768.0,1768.0,GasA,TA,N,1768.0,0.0,0.0,1768.0,0.0,0.0,2.0,0.0,4,2.0,TA,8,Typ,0.0,0.0,0.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,136500
923,20.0,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,28.0,0.0,1288.0,1316.0,GasA,Ex,Y,1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0.0,3,1.0,Gd,6,Typ,1.0,2.0,397.0,Y,100.0,0,0.0,23.0,0.0,0.0,0.0,10.0,2006.0,New,Partial,169990
276,50.0,RL,7264,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7.0,7.0,1925.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,0.0,0.0,952.0,952.0,GasW,Gd,N,952.0,596.0,0.0,1548.0,0.0,0.0,2.0,1.0,3,1.0,Ex,5,Typ,0.0,2.0,672.0,Y,74.0,0,0.0,0.0,144.0,0.0,0.0,10.0,2009.0,WD,Normal,205000
1266,160.0,FV,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,1999.0,1999.0,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,450.0,0.0,241.0,691.0,GasA,Ex,Y,713.0,739.0,0.0,1452.0,1.0,0.0,2.0,1.0,3,1.0,Gd,6,Typ,0.0,2.0,506.0,Y,0.0,34,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,WD,Normal,183900
221,20.0,RL,8990,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,,0.0,1498.0,1498.0,GasA,Ex,Y,1498.0,0.0,0.0,1498.0,0.0,0.0,2.0,0.0,2,1.0,Gd,5,Typ,0.0,2.0,675.0,Y,351.0,33,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,New,Partial,204900
317,60.0,RL,13005,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7.0,7.0,1980.0,1980.0,Gable,CompShg,CemntBd,CmentBd,Gd,TA,CBlock,692.0,0.0,153.0,845.0,GasA,TA,Y,1153.0,1200.0,0.0,2353.0,1.0,0.0,2.0,1.0,4,1.0,Ex,10,Typ,1.0,2.0,484.0,Y,288.0,195,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,WD,Normal,260000
1007,20.0,RL,12155,Pave,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6.0,3.0,1970.0,1970.0,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1237.0,0.0,420.0,1657.0,GasA,Gd,Y,1657.0,0.0,0.0,1657.0,0.0,1.0,2.0,0.0,3,1.0,TA,7,Typ,1.0,2.0,484.0,Y,0.0,0,0.0,0.0,147.0,0.0,0.0,3.0,2007.0,WD,Normal,163500
1241,60.0,RL,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,550.0,0.0,334.0,884.0,GasA,Ex,Y,884.0,884.0,0.0,1768.0,1.0,0.0,2.0,1.0,3,1.0,Gd,8,Typ,0.0,2.0,543.0,Y,0.0,63,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,224900
71,20.0,RL,13651,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1973.0,1973.0,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,1880.0,0.0,343.0,2223.0,GasA,Ex,Y,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3,1.0,TA,8,Typ,2.0,2.0,516.0,Y,300.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,WD,Normal,244000
16,45.0,RM,6120,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7.0,8.0,1929.0,2001.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0.0,0.0,832.0,832.0,GasA,Ex,Y,854.0,0.0,0.0,854.0,0.0,0.0,1.0,0.0,2,1.0,TA,5,Typ,0.0,2.0,576.0,Y,48.0,112,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,132000
1165,80.0,RL,16157,Pave,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5.0,7.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,680.0,391.0,289.0,1360.0,GasA,Ex,Y,1432.0,0.0,0.0,1432.0,1.0,0.0,1.0,1.0,2,1.0,Gd,5,Typ,1.0,2.0,588.0,Y,168.0,180,0.0,0.0,,0.0,0.0,6.0,2007.0,WD,Normal,194000
1321,20.0,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,3.0,1957.0,1957.0,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,189.0,661.0,628.0,1478.0,GasA,Gd,Y,1478.0,0.0,0.0,1478.0,1.0,0.0,1.0,1.0,3,1.0,TA,6,Typ,2.0,2.0,442.0,Y,114.0,0,0.0,0.0,216.0,0.0,0.0,6.0,2009.0,WD,Normal,156500
755,20.0,RL,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,8.0,1969.0,2005.0,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,439.0,472.0,115.0,1026.0,GasA,,Y,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3,1.0,Gd,5,Typ,0.0,2.0,440.0,Y,171.0,48,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,156000
721,120.0,RL,6563,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8.0,5.0,1985.0,1985.0,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,1148.0,0.0,594.0,1742.0,GasA,TA,Y,1742.0,0.0,0.0,1742.0,1.0,0.0,2.0,0.0,2,1.0,Gd,5,Typ,1.0,2.0,564.0,Y,114.0,28,234.0,0.0,0.0,0.0,0.0,12.0,2006.0,WD,Normal,275000
1048,20.0,RL,9245,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1994.0,1995.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,686.0,0.0,304.0,990.0,GasA,Ex,Y,990.0,0.0,0.0,990.0,0.0,1.0,1.0,0.0,3,1.0,TA,5,Typ,0.0,2.0,672.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,WD,Normal,145000
629,60.0,RL,11606,Pave,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5.0,5.0,1969.0,1969.0,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,650.0,0.0,390.0,1040.0,GasA,TA,Y,1040.0,1040.0,0.0,2080.0,0.0,1.0,1.0,2.0,5,1.0,Fa,9,Typ,2.0,2.0,504.0,Y,335.0,0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,WD,Family,135000
637,30.0,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2.0,3.0,1936.0,1950.0,Gable,CompShg,AsbShng,AsbShng,Fa,Fa,BrkTil,0.0,0.0,264.0,264.0,Grav,Fa,N,800.0,0.0,0.0,800.0,0.0,0.0,1.0,0.0,1,1.0,Fa,4,Maj1,1.0,0.0,0.0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,ConLw,Normal,60000
465,20.0,RL,8430,Pave,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1978.0,1978.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,616.0,0.0,424.0,1040.0,GasA,TA,Y,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,3,1.0,TA,5,Typ,0.0,0.0,0.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,WD,Normal,124000
856,20.0,RL,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,8.0,1962.0,2010.0,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,659.0,0.0,381.0,1040.0,GasA,Ex,Y,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3,1.0,TA,6,Typ,0.0,1.0,260.0,Y,0.0,104,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,127000
